1.067438796,-1.067438796,0.017013442,-0.082587296,-0.149851516,0.127728658,4.039556534,-0.319796899,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,4.029566771,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,2.450468013,-0.228749578
1.067438796,-1.067438796,0.896737442,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,3.701463471,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,2.709664633,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,0.970047776,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,5.099050977,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,5.577213005,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,4.695523624,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,2.450468013,-0.228749578
-1.057914166,1.057914166,1.116668442,-0.082587296,-0.149851516,-0.520169581,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,3.797668584,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,2.450468013,-0.228749578
-1.057914166,1.057914166,-0.642779559,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,4.695523624,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,-0.202917559,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,4.782373833,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,2.772045228,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,2.268346185,-0.800174056,-0.228749578
1.067438796,-1.067438796,0.456875442,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,2.635366548,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,2.450468013,-0.228749578
-1.057914166,1.057914166,1.336599443,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,3.701463471,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,4.343859524,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,2.788680709,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,0.090323775,-0.082587296,-0.149851516,0.127728658,4.039556534,-0.319796899,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,4.029566771,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,-0.789400226,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,2.772045228,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,-0.800174056,4.441928082
1.067438796,-1.067438796,-0.716089892,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,4.782373833,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,5.872948493,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,1.189978776,1.951695736,-0.149851516,-0.034245902,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,4.782373833,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,6.92099613,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,-1.449193226,-0.082587296,-0.149851516,-2.301889739,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,5.099050977,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,2.911911157,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,2.268346185,-0.800174056,-0.228749578
-1.057914166,1.057914166,0.823427109,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,2.709664633,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,1.70315111,-0.082587296,-0.149851516,0.127728658,4.039556534,-0.319796899,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,7.042310633,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,5.577213005,4.029566771,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,-1.52250356,-0.082587296,-0.149851516,-1.49201694,4.039556534,-0.319796899,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,5.738696984,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,4.029566771,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,2.268346185,-0.800174056,-0.228749578
1.067438796,-1.067438796,-0.569469225,-0.082587296,-0.149851516,-1.087080541,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,5.424413469,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,2.772045228,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,-1.155951893,-0.082587296,-0.149851516,-0.196220461,4.039556534,-0.319796899,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,7.793937584,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,4.029566771,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,-0.490047541,2.450468013,-0.228749578
-1.057914166,1.057914166,1.043358109,1.859622223,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,1.335343736,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,3.797668584,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,0.236944442,-0.082587296,-0.149851516,-2.787813419,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,1.825958805,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,2.772045228,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,-1.52250356,-0.082587296,-0.149851516,-1.89695334,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,5.738696984,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,2.911911157,-0.136580198,-0.25196583,-0.437508268,-0.596306398,-0.307097909,2.268346185,-0.800174056,-0.228749578
-1.057914166,1.057914166,1.996392443,-0.082587296,5.245143032,0.127728658,-0.295577307,5.591715014,-0.375889097,-0.043666881,-1.515738911,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,1.825958805,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,2.788680709,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,-0.056296892,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,4.343859524,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,-0.537570473,-0.176292486,1.212183484,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,2.788680709,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,1.409909776,-0.082587296,-0.149851516,0.937601457,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,9.872256282,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,4.378276836,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
1.067438796,-1.067438796,0.236944442,-0.082587296,-0.149851516,0.127728658,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,8.534079803,-0.07148471,-0.066811918,-0.128542828,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,2.460840382,-0.012047974,-0.537570473,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,3.797668584,-0.606039368,-0.132796119,-0.229642568,-0.233600796,-0.25770921,-0.136580198,-0.25196583,-0.437508268,1.697857625,-0.307097909,-0.490047541,-0.800174056,-0.228749578
-1.057914166,1.057914166,3.389288778,-0.082587296,-0.149851516,-2.301889739,-0.295577307,-0.319796899,-0.375889097,-0.043666881,0.660349489,-0.040466305,-0.110981147,-0.260242674,-0.015440234,-0.25518111,-0.26258997,-0.195607592,-0.07148471,-0.066811918,7.042310633,-0.228553689,-0.19238059,-0.177830634,-0.284976541,-0.031464015,-0.803945408,-0.122966399,-0.040471548,-0.036423387,-0.572819709,-0.452257516,-0.012047974,1.468845487,-0.176292486,-0.917659713,-0.485796325,-0.238278793,-0.297819476,-0.490254217,-0.019255876,-0.235446637,-0.236263227,-0.078147128,-0.28539855,-0.36510919,-0.606039368,-0.132796119,2.772045228,-0.233600796,-0.25770921,-0.136580198,-0.25196583,1.599415471,-0.596306398,-0.307097909,-0.490047541,-0.800174056,-0.228749578
